Title,Global Version,Release Date,Hours Viewed,Number of Ratings,Rating,Genre,Key Words,Description,Genre_genre
Counterpunch,Yes,2017-06-16,500000,793.0,4.8,"['Action', 'Biography', 'Drama']","boxing,boxing sport,boxer,young","A young boxer, Emilio, from the wrong side of the tracks with big dreams of winning the Golden Gloves boxing championship, finds himself at a cross roads after being locked up.",Drama
Crazyhead: Season 1,Yes,2016-12-16,500000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
Cristela Alonzo: Middle Classy,Yes,2022-06-28,500000,492.0,6.9,"['Documentary', 'Comedy']","stand up comedy,tv special,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Documentary
Cristela Alonzo: Middle Classy,Yes,2022-06-28,500000,492.0,6.9,"['Documentary', 'Comedy']","stand up comedy,tv special,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
Cuckoo: Season 3,No,2016-04-14,500000,46265.23757763975,6.6,"['Short', 'Drama']","tv special,stand up comedy,stand up comedy special",An essay by a 9-year-old boy reunited the estranged family members.,Short
Cuckoo: Season 3,No,2016-04-14,500000,46265.23757763975,6.6,"['Short', 'Drama']","tv special,stand up comedy,stand up comedy special",An essay by a 9-year-old boy reunited the estranged family members.,Drama
Dave Chappelle: What’s in a Name?,Yes,2022-07-07,500000,17892.0,7.3,"['Comedy', 'Drama']","france,reference to adolphe by benjamin constant,moroccan cuisine,dinner party,name",Vincent is about to become a father. At a meeting with childhood friends he announces the name for his future son. The scandalous name ignites a discussion which surfaces unpleasant matters from the past of the group.,Comedy
Dave Chappelle: What’s in a Name?,Yes,2022-07-07,500000,17892.0,7.3,"['Comedy', 'Drama']","france,reference to adolphe by benjamin constant,moroccan cuisine,dinner party,name",Vincent is about to become a father. At a meeting with childhood friends he announces the name for his future son. The scandalous name ignites a discussion which surfaces unpleasant matters from the past of the group.,Drama
David Spade: Nothing Personal,Yes,2022-04-26,500000,944.0,5.8,"['Documentary', 'Comedy']","stand up comedy,drugs,tv special,stand up comedy special",Follows David Spade sharing his disdain for crabs and his unique approach to turning down drugs. Spade is going to prove that no topic is off limits.,Documentary
David Spade: Nothing Personal,Yes,2022-04-26,500000,944.0,5.8,"['Documentary', 'Comedy']","stand up comedy,drugs,tv special,stand up comedy special",Follows David Spade sharing his disdain for crabs and his unique approach to turning down drugs. Spade is going to prove that no topic is off limits.,Comedy
Dear White People: Volume 4,Yes,2021-09-22,500000,26402.0,6.2,"['Comedy', 'Drama', 'Romance']","race relations,satire,ivy league university,controversy,election","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
Dear White People: Volume 4,Yes,2021-09-22,500000,26402.0,6.2,"['Comedy', 'Drama', 'Romance']","race relations,satire,ivy league university,controversy,election","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Drama
Dear White People: Volume 4,Yes,2021-09-22,500000,26402.0,6.2,"['Comedy', 'Drama', 'Romance']","race relations,satire,ivy league university,controversy,election","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Romance
Derek: Season 2,Yes,2014-05-30,500000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
Divines,Yes,2016-11-18,500000,10409.0,7.4,"['Crime', 'Drama']","doused with gasoline,gun in mouth,cell phone,banlieue,dancer",A street teenager from a dysfunctional family from a banlieue (HLMs) in Paris comes across a young dancer who turns her life upside down.,Crime
Divines,Yes,2016-11-18,500000,10409.0,7.4,"['Crime', 'Drama']","doused with gasoline,gun in mouth,cell phone,banlieue,dancer",A street teenager from a dysfunctional family from a banlieue (HLMs) in Paris comes across a young dancer who turns her life upside down.,Drama
DreamWorks Home: For the Holidays,Yes,2017-12-01,500000,14345.0,6.6,"['Comedy', 'Drama', 'Romance']","thanksgiving,gay sibling,female protagonist,dysfunctional family,gay interest","After losing her job, making out with her soon-to-be former boss, and finding out that her daughter plans to spend Thanksgiving with her boyfriend, Claudia Larson faces spending the holiday with her family.",Comedy
DreamWorks Home: For the Holidays,Yes,2017-12-01,500000,14345.0,6.6,"['Comedy', 'Drama', 'Romance']","thanksgiving,gay sibling,female protagonist,dysfunctional family,gay interest","After losing her job, making out with her soon-to-be former boss, and finding out that her daughter plans to spend Thanksgiving with her boyfriend, Claudia Larson faces spending the holiday with her family.",Drama
DreamWorks Home: For the Holidays,Yes,2017-12-01,500000,14345.0,6.6,"['Comedy', 'Drama', 'Romance']","thanksgiving,gay sibling,female protagonist,dysfunctional family,gay interest","After losing her job, making out with her soon-to-be former boss, and finding out that her daughter plans to spend Thanksgiving with her boyfriend, Claudia Larson faces spending the holiday with her family.",Romance
End Game,Yes,2018-05-04,500000,5588.0,5.1,"['Action', 'Thriller']","car chase,painting,flipping car,warrior,surprise ending","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Action
End Game,Yes,2018-05-04,500000,5588.0,5.1,"['Action', 'Thriller']","car chase,painting,flipping car,warrior,surprise ending","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Thriller
Exorcist: Season 1 // Egzorcysta: Sezon 1,No,2019-12-21,500000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
Fire Chasers: Season 1,Yes,2017-09-08,500000,30.0,6.8,"['Animation', 'Short', 'Family']","well,farmer,crow,attack,scarecrow","A farmer &apos;hires&apos; two scarecrows to guard his crops against voracious attacks by a flock of crows. During one attack a baby crow falls into the farmer&apos;s water well, and the scarecrows save its life. The grateful crows pledge to lea...",Animation
Fire Chasers: Season 1,Yes,2017-09-08,500000,30.0,6.8,"['Animation', 'Short', 'Family']","well,farmer,crow,attack,scarecrow","A farmer &apos;hires&apos; two scarecrows to guard his crops against voracious attacks by a flock of crows. During one attack a baby crow falls into the farmer&apos;s water well, and the scarecrows save its life. The grateful crows pledge to lea...",Short
Fire Chasers: Season 1,Yes,2017-09-08,500000,30.0,6.8,"['Animation', 'Short', 'Family']","well,farmer,crow,attack,scarecrow","A farmer &apos;hires&apos; two scarecrows to guard his crops against voracious attacks by a flock of crows. During one attack a baby crow falls into the farmer&apos;s water well, and the scarecrows save its life. The grateful crows pledge to lea...",Family
Forgive Us Our Trespasses,Yes,2022-02-17,500000,2260.0,6.4,"['Short', 'Drama']","world war two,limb,nazi,teacher is parent of student,manipulative","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Short
Forgive Us Our Trespasses,Yes,2022-02-17,500000,2260.0,6.4,"['Short', 'Drama']","world war two,limb,nazi,teacher is parent of student,manipulative","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Drama
Godspeed // Yolun Açık Olsun,Yes,2022-05-23,500000,69.0,8.7,['Sport'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Sport
GODZILLA City on the Edge of Battle // GODZILLA 決戦機動増殖都市,Yes,2018-07-17,500000,5348.0,5.8,"['Animation', 'Action', 'Adventure']","godzilla,robot sci fi,giant monster sci fi,sequel,second part","Humanity&apos;s desperate battle to reclaim the Earth from Godzilla continues. The key to defeating the King of the Monsters may be Mechagodzilla, a robotic weapon thought to have been lost nearly 20,000 years ago.",Animation
GODZILLA City on the Edge of Battle // GODZILLA 決戦機動増殖都市,Yes,2018-07-17,500000,5348.0,5.8,"['Animation', 'Action', 'Adventure']","godzilla,robot sci fi,giant monster sci fi,sequel,second part","Humanity&apos;s desperate battle to reclaim the Earth from Godzilla continues. The key to defeating the King of the Monsters may be Mechagodzilla, a robotic weapon thought to have been lost nearly 20,000 years ago.",Action
GODZILLA City on the Edge of Battle // GODZILLA 決戦機動増殖都市,Yes,2018-07-17,500000,5348.0,5.8,"['Animation', 'Action', 'Adventure']","godzilla,robot sci fi,giant monster sci fi,sequel,second part","Humanity&apos;s desperate battle to reclaim the Earth from Godzilla continues. The key to defeating the King of the Monsters may be Mechagodzilla, a robotic weapon thought to have been lost nearly 20,000 years ago.",Adventure
